0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
24,49,16,17,17,17,17,17,19,16,18,17,15,15,15,15,16,17,22,22,27,27,26,26,26,22,27,23,17,17,10,12,11,13,16,11,11,17,17,12,10,10,9,9,11,9,11,14,15,15,17,17,17,17,17,23,17,24,26,32,32,29,17,28,29,32,31,31,19,31,33,32,31,31,17,29,29,32,32,25,30,49,27,17,17,17,24,17,25,28,28,2,26,29,27,27,25,25,24,26,24,17,49,13,30,24,24,30,31,31,32,17,29,30,33,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,17,17,13,17,17,9,9,6,14,17,12,2185,13,22,6,11,17,26,28,33,27,17,17,17,17,17,17,26,26,26,26,26,26,26,26,17,17,17,26,17,2918,29,17,17,17,34,34,33,46,26,26,26,17,17,17,2918,2297,21,17,19,25,27,27,49,49,49,49,49,17,17,29,32,17,27,17,17,17,32,23,23,23,33,17,27,31,28,17,27,25,31,28,28,25,49,17,17,25,17,31,31,31,17,17,17,17,17,32,17,17,17
20,44,11,12,12,13,13,12,14,11,13,12,10,10,10,10,11,12,17,17,23,23,22,22,22,17,22,19,12,12,6,7,6,8,11,6,6,12,12,7,6,6,4,4,6,4,6,9,10,10,12,12,12,12,12,19,12,19,21,27,27,24,12,24,25,28,26,27,14,26,28,28,26,26,12,24,24,27,28,20,25,44,23,12,12,12,20,12,20,23,23,4,22,24,22,22,20,20,19,21,19,12,44,8,26,19,19,25,26,26,28,12,25,26,28,12,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,9,12,12,8,12,12,11,11,2,10,12,7,2180,8,17,1,6,12,21,23,28,22,12,12,12,12,12,12,21,21,21,21,21,21,21,21,12,12,12,21,12,2914,25,12,12,12,29,29,28,41,21,21,21,12,12,12,2914,2292,16,12,14,20,22,22,44,44,44,44,44,12,12,24,28,12,23,12,12,12,28,18,18,18,28,12,22,27,23,12,23,20,27,23,23,20,44,12,12,21,12,27,27,26,12,12,12,12,12,27,12,12,12
20,44,11,12,12,13,13,12,14,11,13,12,10,10,10,10,11,12,17,18,23,23,22,22,22,18,22,19,12,12,6,7,6,8,11,6,6,12,12,7,6,6,4,4,6,4,6,9,10,11,12,12,12,12,12,19,12,19,21,27,27,24,12,24,25,28,27,27,14,26,28,28,26,26,12,24,24,27,28,20,25,44,23,12,12,12,20,12,20,23,23,3,22,24,22,22,20,20,19,22,19,12,44,8,26,19,19,26,26,26,28,12,25,26,28,12,12,12,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,0,9,12,12,8,12,12,11,11,2,10,12,7,2180,8,17,1,6,12,21,23,28,22,12,12,12,12,12,12,21,21,21,21,21,21,21,21,12,12,12,21,12,2914,25,12,12,12,29,29,28,41,21,21,21,12,12,12,2914,2292,16,12,14,20,22,22,44,44,44,44,44,12,12,24,28,12,23,12,12,12,28,18,18,18,28,12,22,27,23,13,23,20,27,23,24,20,44,12,12,21,12,27,27,26,12,12,12,12,12,27,12,12,12
9,36,10,7,7,7,7,5,6,5,8,4,5,5,5,5,4,5,14,15,20,20,19,19,19,15,20,16,7,7,6,5,7,6,7,4,4,8,7,4,8,8,9,6,8,9,7,5,6,5,7,7,7,7,7,12,7,16,18,24,24,21,7,21,22,25,24,24,15,23,25,25,23,23,7,21,21,24,25,15,22,36,20,7,7,7,17,7,17,16,16,12,19,21,16,16,18,17,16,19,17,7,36,7,23,17,17,23,23,23,25,7,22,23,25,7,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,8,0,7,7,3,7,7,19,19,9,0,7,3,2178,3,10,8,5,7,18,20,26,19,7,7,7,7,7,7,18,18,18,18,18,18,18,18,7,7,7,18,7,2911,22,7,7,7,26,26,25,38,18,18,18,7,7,7,2911,2290,14,7,11,18,19,19,36,36,36,36,36,7,7,21,25,7,20,7,7,7,25,15,15,15,25,7,19,24,20,7,20,17,24,20,21,17,36,7,7,18,6,24,24,23,7,7,7,7,7,24,7,7,7
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
8,38,6,5,5,6,6,6,7,5,6,6,3,3,3,3,5,6,10,11,16,16,15,15,15,11,16,12,5,5,5,4,5,5,4,2,2,5,5,3,7,7,8,6,7,8,6,2,3,3,5,5,5,5,5,9,5,13,14,20,20,17,5,17,18,21,20,20,11,20,22,21,20,20,5,17,17,20,21,14,18,38,16,5,5,5,13,5,13,17,17,12,15,17,16,16,14,14,13,15,13,5,38,3,19,13,13,19,20,20,21,5,18,19,22,5,5,5,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,8,8,3,5,5,0,5,5,19,19,10,3,5,2,2174,0,20,8,4,5,14,17,22,15,5,5,5,5,5,5,15,15,15,15,15,15,15,15,5,5,5,15,5,2908,18,5,5,5,23,23,21,35,14,14,14,5,5,5,2908,2286,10,5,8,14,16,16,38,38,38,38,38,5,5,17,21,5,16,5,5,5,21,11,11,11,22,5,15,20,17,6,16,13,20,17,17,13,38,5,5,14,6,20,20,20,5,5,5,5,5,20,5,5,5
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
30,55,22,23,23,23,23,23,25,22,24,23,21,21,21,21,22,23,28,28,34,34,32,32,32,28,33,29,23,23,17,18,17,19,22,17,17,23,23,18,17,17,15,15,17,15,17,20,21,21,23,23,23,23,23,29,23,30,32,38,38,35,23,35,35,38,37,37,25,37,39,38,37,37,23,35,35,38,39,31,36,55,34,23,23,23,30,23,31,34,34,10,33,35,33,33,31,31,30,32,30,23,55,19,36,30,30,36,37,37,38,23,36,36,39,23,23,23,23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,19,23,23,19,23,23,0,0,12,20,23,18,2191,19,28,12,17,23,32,34,39,33,23,23,23,23,23,23,32,32,32,32,32,32,32,32,23,23,23,32,23,2924,35,23,23,23,40,40,39,52,32,32,32,23,23,23,2924,2303,27,23,25,31,33,33,55,55,55,55,55,23,23,35,38,23,34,23,23,23,39,29,29,29,39,23,33,37,34,23,33,31,37,34,34,31,55,23,23,32,23,38,38,37,23,23,23,23,23,38,23,23,23
30,55,22,23,23,23,23,23,25,22,24,23,21,21,21,21,22,23,28,28,34,34,32,32,32,28,33,29,23,23,17,18,17,19,22,17,17,23,23,18,17,17,15,15,17,15,17,20,21,21,23,23,23,23,23,29,23,30,32,38,38,35,23,35,35,38,37,37,25,37,39,38,37,37,23,35,35,38,39,31,36,55,34,23,23,23,30,23,31,34,34,10,33,35,33,33,31,31,30,32,30,23,55,19,36,30,30,36,37,37,38,23,36,36,39,23,23,23,23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,19,23,23,19,23,23,0,0,12,20,23,18,2191,19,28,12,17,23,32,34,39,33,23,23,23,23,23,23,32,32,32,32,32,32,32,32,23,23,23,32,23,2924,35,23,23,23,40,40,39,52,32,32,32,23,23,23,2924,2303,27,23,25,31,33,33,55,55,55,55,55,23,23,35,38,23,34,23,23,23,39,29,29,29,39,23,33,37,34,23,33,31,37,34,34,31,55,23,23,32,23,38,38,37,23,23,23,23,23,38,23,23,23
20,44,12,12,12,13,13,13,14,11,13,12,11,11,11,11,11,13,17,18,23,23,22,22,22,18,23,19,12,12,6,8,6,9,11,6,6,13,12,7,6,6,5,5,6,5,7,10,11,11,12,12,12,12,12,19,12,20,22,27,27,24,12,24,25,28,27,27,15,27,29,28,27,27,12,24,24,27,28,20,25,44,23,12,12,12,20,12,20,24,24,3,22,24,23,23,21,21,20,22,20,12,44,8,26,20,20,26,27,27,28,12,25,26,29,12,12,12,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,9,12,12,8,12,12,13,13,0,10,12,7,2181,8,17,3,6,12,21,24,29,22,12,12,12,12,12,12,22,22,22,22,22,22,22,22,12,12,12,22,12,2914,25,12,12,12,30,30,28,42,21,21,21,12,12,12,2914,2292,16,12,15,21,23,23,44,44,44,44,44,12,12,24,28,12,23,12,12,12,28,18,18,18,29,12,22,27,24,13,23,20,27,24,24,20,44,12,12,21,12,27,27,27,12,12,12,12,12,27,12,12,12
9,38,10,7,6,7,7,5,6,5,7,5,5,5,5,5,5,5,14,14,20,20,18,18,18,14,19,15,7,7,6,5,7,6,7,4,4,8,7,4,8,8,9,6,8,9,7,5,6,5,7,7,7,7,7,12,7,16,18,24,24,21,7,21,21,24,23,23,14,23,25,24,23,23,7,21,21,24,24,14,22,38,20,7,7,7,16,7,17,15,15,12,18,21,16,16,17,17,16,18,16,7,38,7,22,16,16,22,23,23,24,7,22,22,25,7,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,8,0,7,7,3,7,7,19,19,9,0,7,3,2178,3,11,8,6,7,18,20,25,19,7,7,7,7,7,7,18,18,18,18,18,18,18,18,7,7,7,18,7,2911,21,7,7,7,26,26,25,38,18,18,18,7,7,7,2911,2289,14,7,11,18,19,19,38,38,38,38,38,7,7,21,24,7,20,7,7,7,24,15,15,15,25,7,19,23,20,7,19,17,23,20,20,17,38,7,7,18,6,24,24,23,7,7,7,7,7,24,7,7,7
